#sigma_C12_B10
13.6538 13.6473 13.6394 13.6298 13.6183 13.6044 13.5876 13.5672 13.5425 13.5125 13.4761 13.4318 13.3779 13.3122 13.2326 13.1364 13.0216 12.8869 12.7344 12.5724 12.421 12.3188 12.3275 12.5213 12.9422 13.5237 14.0645 14.3967 14.7029 15.2372 16.1406 17.3852 18.7496 19.8759 20.5162 20.7269 20.7032 20.5987 20.5343 20.5079 20.4826 20.4525 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 20.4282 
#sigma_Al27_C13
7.49023 7.48663 7.48229 7.47705 7.47073 7.4631 7.45387 7.4427 7.42915 7.41271 7.39273 7.36842 7.33883 7.30283 7.25914 7.2064 7.14338 7.06951 6.98587 6.897 6.8139 6.75783 6.76264 6.86896 7.09981 7.41881 7.7155 7.89776 8.06574 8.35886 8.8544 9.53719 10.2857 10.9036 11.2548 11.3704 11.3574 11.3 11.2647 11.2502 11.2364 11.2198 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 11.2065 
#sigma_Al27_B10
1.8851 1.88432 1.88337 1.88223 1.88086 1.8792 1.87719 1.87475 1.8718 1.86822 1.86387 1.85857 1.85212 1.84427 1.83475 1.82325 1.80951 1.7934 1.77518 1.75585 1.73782 1.7258 1.72723 1.75106 1.80238 1.87319 1.9392 1.97732 1.99403 2.04024 2.1452 2.31483 2.52424 2.71591 2.83568 2.88187 2.89177 2.89129 2.89227 2.89751 2.90458 2.91308 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 2.91991 
#sigma_Al27_B11
3.56601 3.56453 3.56274 3.56058 3.55798 3.55484 3.55103 3.54643 3.54085 3.53407 3.52583 3.51581 3.50361 3.48877 3.47075 3.449 3.42301 3.39255 3.35808 3.3215 3.2874 3.26465 3.26736 3.31244 3.40952 3.54347 3.66834 3.74046 3.77207 3.85948 4.05802 4.37891 4.77505 5.13763 5.36419 5.45157 5.4703 5.4694 5.47125 5.48116 5.49453 5.51061 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 5.52353 
#sigma_Ne20_B10
4.95181 4.94995 4.94772 4.94503 4.94178 4.93786 4.93312 4.92737 4.92041 4.91196 4.90169 4.8892 4.87399 4.85549 4.83304 4.80593 4.77355 4.73559 4.6926 4.64691 4.60417 4.57527 4.57758 4.63193 4.75013 4.91354 5.06547 5.16076 5.2645 5.44876 5.73037 6.05138 6.30851 6.43957 6.47736 6.47692 6.45633 6.43121 6.41641 6.40582 6.39372 6.37921 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 6.36755 
#sigma_Ne20_B11
0.00356074 0.00770715 0.0155897 0.0296381 0.0532342 0.0907674 0.147557 0.229623 0.343305 0.494773 0.689476 0.931619 1.2237 1.56623 1.95756 2.39394 2.86977 3.37792 3.91026 4.45812 5.01289 5.5665 6.11187 6.64318 7.15615 7.64809 8.11791 8.56607 8.99444 9.40628 9.80606 10.1995 10.5938 10.9973 11.4204 11.8756 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 12.0139 
#sigma_Ne22_B10
3.49913 3.49782 3.49625 3.49434 3.49205 3.48928 3.48593 3.48187 3.47695 3.47098 3.46372 3.45489 3.44414 3.43107 3.41521 3.39605 3.37317 3.34634 3.31596 3.28368 3.25348 3.23305 3.23469 3.27309 3.35662 3.47209 3.57945 3.64679 3.72009 3.8503 4.04929 4.27613 4.45783 4.55044 4.57715 4.57683 4.56228 4.54453 4.53408 4.52659 4.51804 4.50779 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 4.49955 
#sigma_Ne22_B11
12.3559 12.3512 12.3457 12.339 12.3309 12.3211 12.3092 12.2949 12.2775 12.2564 12.2308 12.1996 12.1617 12.1155 12.0595 11.9919 11.9111 11.8163 11.7091 11.5951 11.4884 11.4163 11.4221 11.5577 11.8527 12.2604 12.6395 12.8773 13.1361 13.5959 14.2985 15.0995 15.7411 16.0682 16.1625 16.1614 16.11 16.0473 16.0104 15.984 15.9538 15.9176 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 15.8885 
#sigma_Mg24_B10
0.000102881 0.000298804 0.000787015 0.00189594 0.00421009 0.00867902 0.0167179 0.030269 0.0517933 0.0841701 0.130502 0.193841 0.27688 0.381644 0.509244 0.659725 0.832019 1.02403 1.23281 1.45483 1.68627 1.9234 2.16281 2.40178 2.63848 2.87213 3.10318 3.3334 3.56602 3.80587 4.05965 4.3364 4.64813 5.01103 5.44728 5.98801 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 6.16154 
#sigma_Mg24_B11
6.82267e-05 0.000203464 0.000551439 0.00136937 0.00313892 0.00668702 0.0133222 0.0249622 0.044219 0.0744086 0.119459 0.183708 0.271606 0.387355 0.534534 0.715757 0.932422 1.18457 1.47089 1.78884 2.13492 2.50503 2.89487 3.30038 3.71819 4.14605 4.58313 5.03048 5.49127 5.97121 6.47911 7.02751 7.63385 8.32211 9.12546 10.0904 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 10.3991 
#sigma_Si28_B10
1.67408 1.67333 1.67242 1.67133 1.67002 1.66843 1.66651 1.66418 1.66136 1.65793 1.65377 1.6487 1.64253 1.63502 1.62591 1.6149 1.60175 1.58635 1.56892 1.55045 1.53327 1.52192 1.52357 1.54687 1.59673 1.66544 1.72962 1.77038 1.81337 1.89115 2.02183 2.20087 2.39607 2.55573 2.64504 2.67697 2.68755 2.69598 2.70589 2.71778 2.73205 2.74918 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 2.76294 
#sigma_Si28_B11
2.44389 2.4428 2.44148 2.43989 2.43797 2.43565 2.43284 2.42944 2.42532 2.42032 2.41424 2.40684 2.39783 2.38687 2.37357 2.3575 2.33831 2.31582 2.29038 2.26341 2.23834 2.22176 2.22418 2.25819 2.33097 2.43128 2.52498 2.58448 2.64723 2.76079 2.95156 3.21292 3.49789 3.73096 3.86134 3.90796 3.9234 3.93571 3.95018 3.96754 3.98837 4.01337 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 4.03346 
#sigma_Fe56_F19
0.0181966 0.0181269 0.0180427 0.0179411 0.0178183 0.0176697 0.0174896 0.0172711 0.0170055 0.0166822 0.016288 0.0158068 0.0152191 0.0145017 0.0136288 0.0125733 0.0113133 0.00984419 0.00820367 0.00651705 0.00507068 0.00440597 0.00537703 0.00900789 0.0158942 0.0251741 0.0341651 0.0403102 0.0440021 0.0592547 0.0997366 0.168666 0.255551 0.332607 0.370997 0.374686 0.388937 0.440065 0.486066 0.510119 0.533008 0.560338 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305 0.582305
#sigma_Fe56_Ne22
0.127246 0.126887 0.126455 0.125932 0.125302 0.124539 0.123615 0.122495 0.121135 0.119481 0.117466 0.115008 0.112011 0.108356 0.103912 0.0985409 0.0921278 0.084638 0.076237 0.0675075 0.0598 0.055683 0.0592185 0.0752779 0.106677 0.149247 0.190105 0.216984 0.231652 0.293031 0.458217 0.741335 1.10115 1.42688 1.60289 1.63791 1.6894 1.85201 1.99964 2.08088 2.15997 2.25446 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 2.3304 
#sigma_Fe56_Ne21
0.272557 0.271788 0.270862 0.269743 0.268392 0.266758 0.26478 0.262381 0.259467 0.255924 0.251607 0.246344 0.239923 0.232095 0.222575 0.211071 0.197335 0.181292 0.163297 0.144599 0.12809 0.119271 0.126844 0.161243 0.228498 0.319683 0.407198 0.464772 0.496191 0.627663 0.981485 1.58792 2.35863 3.05633 3.43333 3.50836 3.61863 3.96695 4.28316 4.45717 4.62658 4.82897 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 4.99164 
#sigma_Fe56_Ne20
0.115455 0.115129 0.114737 0.114263 0.113691 0.112999 0.112161 0.111145 0.10991 0.108409 0.106581 0.104351 0.101631 0.0983153 0.0942829 0.0894098 0.083591 0.0767952 0.0691726 0.061252 0.0542587 0.0505232 0.0537311 0.0683024 0.0967916 0.135418 0.172489 0.196877 0.210186 0.265878 0.415757 0.672641 0.999114 1.29466 1.45436 1.48614 1.53285 1.6804 1.81435 1.88806 1.95982 2.04555 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 2.11446 
#sigma_Fe56_Mg24
0.257688 0.256704 0.255518 0.254088 0.252361 0.250273 0.247747 0.244687 0.240974 0.236463 0.230975 0.224292 0.216148 0.206231 0.194185 0.179634 0.162255 0.141918 0.118989 0.0948741 0.0728944 0.0594199 0.064558 0.100434 0.173994 0.27463 0.369841 0.432993 0.547494 0.807791 1.26542 1.90638 2.6143 3.18991 3.48817 3.56632 3.62734 3.77835 3.92081 4.01367 4.11012 4.22552 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 4.31827 
#sigma_Fe56_Mg25
0.584359 0.582128 0.579439 0.576195 0.572279 0.567545 0.561817 0.554877 0.546458 0.536228 0.523783 0.508627 0.490159 0.467671 0.440353 0.407357 0.367946 0.321827 0.269832 0.215146 0.165303 0.134746 0.146398 0.227755 0.394566 0.62278 0.838689 0.981898 1.24155 1.83183 2.86959 4.3231 5.92846 7.23376 7.91012 8.08735 8.22572 8.56818 8.89123 9.1018 9.32053 9.58221 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 9.79255 
#sigma_Fe56_Mg26
0.324873 0.323632 0.322137 0.320334 0.318156 0.315525 0.31234 0.308482 0.303802 0.298114 0.291196 0.282769 0.272503 0.26 0.244813 0.226469 0.204558 0.178919 0.150013 0.11961 0.0918996 0.0749119 0.0813896 0.126619 0.219358 0.346232 0.466267 0.545883 0.690238 1.0184 1.59534 2.40341 3.29591 4.02159 4.3976 4.49613 4.57306 4.76345 4.94305 5.06012 5.18172 5.3272 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 5.44414 
#sigma_Fe56_Na23
0.145536 0.144916 0.144169 0.143267 0.142178 0.14086 0.139266 0.137333 0.134987 0.132134 0.128662 0.124429 0.119267 0.112977 0.105332 0.0960941 0.0850626 0.0721693 0.0576793 0.0425527 0.0290311 0.0213901 0.0263995 0.0521796 0.10341 0.173092 0.239653 0.282578 0.304975 0.41118 0.703177 1.20772 1.85491 2.45369 2.80328 2.90412 2.98001 3.17295 3.35088 3.45745 3.56483 3.69322 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 3.79641 
#sigma_Fe56_Al26
0.000909074 0.000906849 0.000904167 0.000900934 0.000897031 0.000892315 0.000886612 0.000879706 0.000871331 0.000861162 0.0008488 0.000833755 0.000815436 0.000793145 0.000766083 0.000733406 0.000694368 0.000648634 0.000596918 0.000542143 0.000491326 0.000457995 0.000463662 0.00053414 0.000684119 0.0120914 0.0354783 0.058804 0.14031 0.23747 0.371448 0.505693 0.748786 1.04204 1.37977 1.71719 2.0938 2.3955 2.542 2.68851 2.73643 2.7365 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 2.73656 
#sigma_Fe56_Al27
0.557866 0.555857 0.553437 0.550517 0.546993 0.542735 0.537584 0.531345 0.523777 0.514587 0.503411 0.489807 0.473237 0.453069 0.428579 0.399005 0.363676 0.322305 0.275576 0.226213 0.180721 0.151608 0.158754 0.226005 0.366971 0.560591 0.742571 0.851813 0.892859 1.04468 1.54821 2.47253 3.70844 4.91064 5.69005 5.98725 6.09113 6.21831 6.34277 6.44161 6.55055 6.68105 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 6.78594 
#sigma_Fe56_Si28
0.34118 0.340345 0.339338 0.338125 0.33666 0.33489 0.33275 0.330158 0.327015 0.323198 0.318559 0.312912 0.306037 0.297671 0.287514 0.275251 0.2606 0.243435 0.224026 0.203469 0.184397 0.171888 0.174015 0.200465 0.256753 0.334269 0.406796 0.456382 0.534914 0.694804 0.965828 1.33738 1.74235 2.07299 2.25678 2.32065 2.33954 2.35332 2.36943 2.38876 2.41196 2.4398 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 2.46217 
#sigma_Fe56_Si29
1.01883 1.01633 1.01333 1.0097 1.00533 1.00005 0.993654 0.985914 0.976528 0.965132 0.951277 0.934415 0.913885 0.888903 0.858573 0.821951 0.7782 0.726945 0.668984 0.607596 0.550645 0.513289 0.519641 0.598628 0.766714 0.998191 1.21477 1.36284 1.59736 2.07482 2.88415 3.99367 5.20298 6.19033 6.73918 6.92991 6.9863 7.02746 7.07558 7.13331 7.20258 7.28571 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 7.35252 
#sigma_Fe56_Si30
